0.0001	20	0.39755	0.36114	0.43902	0.26339	0.26865	0.26599	0.21093	4.507
0.0005	20	0.3942	0.36163	0.43946	0.26327	0.27235	0.26773	0.21238	5.9504
0.001	20	0.39019	0.3627	0.43701	0.26382	0.27556	0.26956	0.21407	4.6391
0.005	20	0.34849	0.32386	0.40089	0.22627	0.25192	0.23841	0.17861	4.7463
0.01	20	0.34983	0.31969	0.40758	0.22254	0.25505	0.23768	0.17694	4.3784
0.05	20	0.32731	0.31537	0.38328	0.2246	0.25611	0.23932	0.17886	4.9214
0.1	20	0.32174	0.32146	0.36611	0.22458	0.2554	0.239	0.17859	4.1805
0.5	20	0.35741	0.32357	0.40602	0.22969	0.25577	0.24203	0.1825	4.0092
1	20	0.31639	0.29273	0.36522	0.21098	0.24974	0.22873	0.16627	4.5914
5	20	0.33779	0.30283	0.37347	0.22462	0.25489	0.2388	0.17845	4.4314
10	20	0.33802	0.30214	0.37258	0.22449	0.25376	0.23823	0.17795	4.4247
50	20	0.3447	0.31174	0.37369	0.22516	0.25615	0.23966	0.17929	4.3903
100	20	0.35808	0.31112	0.38595	0.22634	0.25834	0.24129	0.18095	4.354
500	20	0.35808	0.31097	0.38595	0.22616	0.25787	0.24097	0.18065	4.432
1000	20	0.35897	0.31163	0.38685	0.22684	0.25876	0.24175	0.18147	4.661
5000	20	0.31661	0.27542	0.33935	0.2014	0.22211	0.21125	0.14961	4.2369
10000	20	0.3068	0.26795	0.34693	0.19486	0.206	0.20028	0.13914	4.7589
0.0001	30	0.39576	0.365	0.43545	0.25279	0.27258	0.26231	0.20533	4.5163
0.0005	30	0.40602	0.37221	0.44326	0.25908	0.28354	0.27076	0.214	4.5772
0.001	30	0.41672	0.39139	0.46511	0.27265	0.29362	0.28274	0.22738	4.7526
0.005	30	0.33913	0.3295	0.37614	0.21893	0.24526	0.23135	0.1708	4.5518
0.01	30	0.34627	0.33657	0.39153	0.22829	0.26493	0.24525	0.18473	4.6504
0.05	30	0.35006	0.33984	0.40647	0.24011	0.27495	0.25635	0.19711	4.6517
0.1	30	0.32798	0.32482	0.36611	0.22512	0.26161	0.242	0.18118	4.6759
0.5	30	0.37235	0.33427	0.42453	0.24315	0.26647	0.25427	0.19619	4.6474
1	30	0.36499	0.30738	0.39353	0.22465	0.24607	0.23487	0.17529	4.3346
5	30	0.35875	0.30428	0.38082	0.22474	0.24763	0.23563	0.17593	4.7816
10	30	0.35808	0.30412	0.38038	0.22441	0.2481	0.23566	0.17585	5.237
50	30	0.35474	0.31673	0.37391	0.23244	0.25151	0.2416	0.18292	4.4241
100	30	0.35808	0.31481	0.3777	0.23137	0.25309	0.24174	0.18274	4.1656
500	30	0.35496	0.31679	0.37391	0.23264	0.25155	0.24173	0.18307	4.6391
1000	30	0.35563	0.31721	0.37525	0.23271	0.25189	0.24192	0.18325	4.609
5000	30	0.35385	0.31136	0.39175	0.23022	0.26201	0.24509	0.18515	4.727
10000	30	0.32107	0.27359	0.35295	0.21135	0.21998	0.21558	0.1561	4.4826
0.0001	40	0.39822	0.35661	0.43701	0.24568	0.27694	0.26037	0.20193	4.9302
0.0005	40	0.38417	0.35252	0.42876	0.24092	0.27193	0.25548	0.19661	5.5314
0.001	40	0.36945	0.33949	0.41115	0.22559	0.26722	0.24465	0.18346	5.2023
0.005	40	0.35362	0.33504	0.38997	0.21648	0.25273	0.2332	0.17153	5.2674
0.01	40	0.36433	0.33005	0.39599	0.21584	0.24987	0.23161	0.17007	5.1389
0.05	40	0.34649	0.32831	0.40134	0.22857	0.26478	0.24535	0.18489	5.3011
0.1	40	0.34181	0.33017	0.38239	0.22484	0.27057	0.2456	0.184	4.8835
0.5	40	0.33489	0.32066	0.37503	0.22398	0.2561	0.23897	0.1784	4.9216
1	40	0.33846	0.30184	0.38172	0.21336	0.24395	0.22763	0.16616	4.86
5	40	0.33868	0.29793	0.38751	0.22612	0.25696	0.24056	0.1803	5.0279
10	40	0.33958	0.2926	0.3748	0.22257	0.25427	0.23736	0.17669	4.8539
50	40	0.33935	0.29348	0.37436	0.22297	0.25468	0.23777	0.17714	4.4184
100	40	0.33913	0.29193	0.37347	0.22177	0.25401	0.2368	0.176	4.4705
500	40	0.334	0.29392	0.37213	0.22269	0.25238	0.23661	0.17612	4.4172
1000	40	0.33958	0.29224	0.37369	0.2223	0.25386	0.23704	0.17635	5.6478
5000	40	0.3476	0.30328	0.38149	0.22973	0.25755	0.24284	0.18318	5.3208
10000	40	0.3262	0.27763	0.33868	0.20924	0.2304	0.21931	0.15835	5.1019
0.0001	50	0.36566	0.34556	0.42765	0.22539	0.27028	0.2458	0.18433	6.2807
0.0005	50	0.34916	0.34779	0.40669	0.21588	0.28843	0.24694	0.18231	5.5977
0.001	50	0.35362	0.34552	0.39532	0.21111	0.28904	0.24401	0.17839	5.3475
0.005	50	0.34894	0.33919	0.38952	0.21588	0.2675	0.23894	0.17591	5.2161
0.01	50	0.33378	0.32565	0.3786	0.20599	0.25045	0.22606	0.16255	5.8575
0.05	50	0.3427	0.31934	0.38952	0.22222	0.25543	0.23767	0.17683	6.6026
0.1	50	0.34448	0.32261	0.37503	0.22098	0.25803	0.23807	0.17679	6.8523
0.5	50	0.34203	0.32065	0.37703	0.22514	0.25769	0.24032	0.17982	5.7574
1	50	0.34337	0.30292	0.38573	0.21635	0.24459	0.2296	0.16864	6.1367
5	50	0.33021	0.28837	0.3641	0.2146	0.24646	0.22943	0.16796	6.5749
10	50	0.35229	0.30165	0.37904	0.22795	0.25817	0.24212	0.18209	6.1368
50	50	0.35608	0.30485	0.37904	0.22999	0.26046	0.24428	0.18442	5.6705
100	50	0.35541	0.30599	0.37971	0.23098	0.26146	0.24528	0.18551	4.7407
500	50	0.35563	0.3062	0.37926	0.23062	0.26124	0.24498	0.18517	4.7466
1000	50	0.35585	0.30575	0.37949	0.23127	0.26168	0.24554	0.1858	4.8573
5000	50	0.3563	0.30581	0.3806	0.23103	0.26107	0.24513	0.18541	6.0164
10000	50	0.35786	0.3157	0.38685	0.23292	0.26598	0.24836	0.18857	5.4061
0.0001	60	0.40847	0.37703	0.46288	0.24048	0.29472	0.26485	0.20429	7.0317
0.0005	60	0.42341	0.38936	0.47893	0.27346	0.31841	0.29423	0.23754	7.5518
0.001	60	0.41182	0.37437	0.45128	0.2386	0.29803	0.26502	0.20392	7.8779
0.005	60	0.37079	0.36454	0.42497	0.23461	0.27915	0.25495	0.19446	7.4495
0.01	60	0.36678	0.34628	0.40535	0.22646	0.26875	0.2458	0.18464	7.6368
0.05	60	0.36366	0.33689	0.39509	0.22593	0.27541	0.24823	0.18647	6.9519
0.1	60	0.35741	0.34545	0.4	0.23774	0.28174	0.25788	0.19775	7.751
0.5	60	0.33623	0.31768	0.37191	0.22337	0.25501	0.23815	0.17755	8.2548
1	60	0.34158	0.29805	0.37949	0.21863	0.2402	0.22891	0.16877	7.1681
5	60	0.33423	0.27973	0.37369	0.21534	0.24552	0.22944	0.1682	6.9673
10	60	0.3456	0.29348	0.3563	0.2163	0.2524	0.23296	0.17128	6.5462
50	60	0.34716	0.2946	0.35897	0.21779	0.25357	0.23432	0.17283	5.6772
100	60	0.34247	0.29807	0.37637	0.22348	0.24916	0.23562	0.17556	5.5923
500	60	0.34738	0.29481	0.3592	0.21801	0.25372	0.23451	0.17304	5.5981
1000	60	0.34649	0.29587	0.35987	0.21845	0.25273	0.23434	0.17304	5.5066
5000	60	0.34716	0.29629	0.36054	0.21873	0.25299	0.23462	0.17335	5.4618
10000	60	0.34716	0.29629	0.36054	0.21873	0.25299	0.23462	0.17335	5.5966
0.0001	75	0.38551	0.35876	0.43545	0.21534	0.31204	0.25482	0.18846	8.1827
0.0005	75	0.36834	0.34944	0.4214	0.21224	0.29264	0.24604	0.18038	7.4258
0.001	75	0.35808	0.34281	0.42386	0.21457	0.29139	0.24715	0.18205	6.9403
0.005	75	0.35072	0.35006	0.40268	0.22278	0.27175	0.24484	0.18278	6.822
0.01	75	0.34983	0.34934	0.39621	0.2303	0.27182	0.24935	0.18865	7.1385
0.05	75	0.37079	0.34789	0.41137	0.24036	0.28257	0.25976	0.20002	6.9948
0.1	75	0.3592	0.34206	0.40379	0.23901	0.27671	0.25648	0.19693	7.1741
0.5	75	0.33735	0.32208	0.37168	0.22279	0.25696	0.23866	0.17779	7.5105
1	75	0.32196	0.31182	0.36477	0.21891	0.2469	0.23206	0.17136	7.2389
5	75	0.32129	0.26688	0.36433	0.20458	0.23092	0.21696	0.15504	6.3236
10	75	0.35563	0.30234	0.37391	0.22582	0.2528	0.23855	0.17859	6.3366
50	75	0.34916	0.2995	0.36923	0.22765	0.2505	0.23853	0.17909	6.0401
100	75	0.3476	0.30032	0.36633	0.22744	0.25038	0.23836	0.1789	6.8306
500	75	0.34939	0.30031	0.36656	0.22773	0.2502	0.23843	0.17904	6.4402
1000	75	0.34939	0.29997	0.36767	0.22747	0.25006	0.23823	0.1788	6.2402
5000	75	0.34849	0.29716	0.36789	0.22649	0.24991	0.23762	0.17803	5.7621
10000	75	0.34849	0.29716	0.36789	0.22649	0.24991	0.23762	0.17803	6.1288
0.0001	100	0.3757	0.33883	0.40245	0.19765	0.29376	0.2363	0.16753	10.677
0.0005	100	0.37369	0.34402	0.39978	0.20359	0.29708	0.2416	0.17386	11.244
0.001	100	0.38283	0.35194	0.41538	0.20833	0.30221	0.24664	0.17952	10.832
0.005	100	0.36968	0.3649	0.41828	0.23358	0.30793	0.26565	0.20301	11.722
0.01	100	0.34783	0.3551	0.39889	0.22511	0.29862	0.25671	0.19312	12.127
0.05	100	0.35608	0.33983	0.38997	0.22826	0.27812	0.25074	0.18919	12.017
0.1	100	0.36499	0.33411	0.39889	0.23543	0.27086	0.25191	0.19218	11.297
0.5	100	0.33512	0.33033	0.38974	0.23072	0.27083	0.24917	0.18862	12.097
1	100	0.33868	0.32517	0.36722	0.22399	0.25302	0.23762	0.17731	10.102
5	100	0.35318	0.30239	0.38685	0.22426	0.25197	0.23731	0.17714	8.1377
10	100	0.3427	0.28678	0.37882	0.21794	0.24922	0.23253	0.17144	9.468
50	100	0.34983	0.29622	0.37168	0.22476	0.25152	0.23739	0.17735	8.3075
100	100	0.34448	0.29644	0.36767	0.22122	0.25045	0.23493	0.17434	8.2887
500	100	0.34515	0.29661	0.36789	0.22157	0.25072	0.23525	0.1747	9.0653
1000	100	0.34849	0.29603	0.37012	0.22443	0.25296	0.23784	0.17762	9.1139
5000	100	0.3447	0.29309	0.36656	0.22129	0.24759	0.2337	0.17338	7.4314
10000	100	0.3447	0.29309	0.36656	0.22129	0.24759	0.2337	0.17338	7.7993
0.0001	120	0.37547	0.34696	0.41895	0.19978	0.30384	0.24106	0.17202	14.862
0.0005	120	0.37235	0.3479	0.41851	0.20576	0.29847	0.24359	0.1762	14.987
0.001	120	0.38907	0.35972	0.42609	0.22313	0.30314	0.25705	0.1928	14.937
0.005	120	0.38372	0.36259	0.41739	0.23105	0.30541	0.26308	0.20014	15.503
0.01	120	0.37882	0.36846	0.42096	0.23622	0.30674	0.2669	0.20482	15.535
0.05	120	0.36499	0.33921	0.39978	0.22966	0.27449	0.25008	0.18906	13.206
0.1	120	0.3534	0.34062	0.39487	0.23125	0.27926	0.253	0.19191	14.244
0.5	120	0.3398	0.31744	0.38216	0.22217	0.25416	0.23709	0.17635	12.422
1	120	0.32687	0.32022	0.36589	0.22391	0.25147	0.23689	0.1767	11.201
5	120	0.31929	0.27109	0.36031	0.20349	0.2298	0.21584	0.15382	12.758
10	120	0.31973	0.27174	0.35808	0.2054	0.23717	0.22015	0.15777	11.044
50	120	0.34894	0.29597	0.37057	0.22211	0.25404	0.237	0.17626	8.8657
100	120	0.35273	0.3005	0.36968	0.22622	0.25511	0.2398	0.17971	9.7316
500	120	0.35652	0.30361	0.37347	0.22866	0.25976	0.24322	0.18319	10.322
1000	120	0.35251	0.299	0.36923	0.22649	0.25677	0.24068	0.1805	11.581
5000	120	0.35563	0.30474	0.37458	0.22948	0.25983	0.24371	0.18381	10.675
10000	120	0.35563	0.30474	0.37458	0.22948	0.25983	0.24371	0.18381	12.641
1e-05	15	0.36878	0.33586	0.39509	0.24855	0.24847	0.24851	0.19274	4.9229
1e-05	20	0.39175	0.36193	0.43099	0.26136	0.26643	0.26387	0.20867	4.9363
1e-05	30	0.38573	0.35927	0.43233	0.25222	0.27015	0.26088	0.20398	5.898
1e-05	40	0.39153	0.34879	0.42742	0.24541	0.26909	0.25671	0.1988	5.1535
1e-05	50	0.38016	0.35459	0.42676	0.22714	0.27759	0.24985	0.18814	5.6621
1e-05	60	0.40847	0.37534	0.46198	0.23257	0.29697	0.26085	0.19875	6.6596
1e-05	75	0.38328	0.35533	0.43144	0.20699	0.30935	0.24802	0.18014	7.3531
1e-05	100	0.37436	0.33525	0.40223	0.19491	0.28924	0.23288	0.16385	10.026
1e-05	120	0.37614	0.34574	0.41873	0.19718	0.30439	0.23933	0.16969	13.508
1e-06	15	0.36366	0.33179	0.38796	0.24305	0.24463	0.24383	0.18751	5.8409
1e-06	20	0.39041	0.36063	0.4301	0.25977	0.26491	0.26232	0.20698	3.6053
1e-06	30	0.38528	0.35863	0.43211	0.25186	0.26968	0.26047	0.20355	3.7344
1e-06	40	0.39108	0.34759	0.42854	0.24549	0.26912	0.25676	0.19886	4.0699
1e-06	50	0.37926	0.35406	0.42586	0.22657	0.27699	0.24926	0.18749	4.6464
1e-06	60	0.40156	0.3767	0.44705	0.24298	0.29429	0.26618	0.20608	5.0875
1e-06	75	0.38417	0.3544	0.43144	0.20667	0.30953	0.24785	0.17988	5.581
1e-06	100	0.37436	0.33508	0.40201	0.19461	0.28926	0.23267	0.16357	7.4625
1e-06	120	0.37592	0.3456	0.41918	0.19665	0.30504	0.23914	0.16934	10.369
0.0001	15	0.35808	0.32709	0.39465	0.23926	0.23925	0.23926	0.18279	5.6512
0.0002	15	0.35831	0.32377	0.39353	0.23784	0.23808	0.23796	0.18136	3.7184
0.0003	15	0.35831	0.3217	0.39309	0.23714	0.2376	0.23737	0.18071	3.6977
0.0004	15	0.35808	0.32115	0.39287	0.23641	0.2376	0.23701	0.18022	4.185
0.0005	15	0.3592	0.32182	0.3942	0.23665	0.23788	0.23726	0.18049	3.8328
0.0006	15	0.36143	0.3226	0.39487	0.23706	0.23948	0.23827	0.18141	3.4579
0.0007	15	0.35987	0.31935	0.39242	0.23499	0.2372	0.23609	0.1791	3.6615
0.0008	15	0.36321	0.31477	0.39264	0.23536	0.23944	0.23738	0.18025	3.5842
0.0009	15	0.36388	0.31281	0.39331	0.23536	0.23876	0.23705	0.17997	3.4221
0.0001	20	0.39755	0.36114	0.43902	0.26339	0.26865	0.26599	0.21093	3.5769
0.0002	20	0.39376	0.36016	0.43813	0.26167	0.26768	0.26464	0.20939	3.833
0.0003	20	0.39576	0.36203	0.43924	0.26262	0.27015	0.26633	0.21104	3.953
0.0004	20	0.39443	0.36205	0.43835	0.26321	0.27083	0.26697	0.21172	3.6942
0.0005	20	0.3942	0.36163	0.43946	0.26327	0.27235	0.26773	0.21238	3.5325
0.0006	20	0.39532	0.36021	0.4379	0.26343	0.27168	0.26749	0.21222	3.5351
0.0007	20	0.39487	0.3615	0.43835	0.26408	0.27343	0.26867	0.21337	3.5425
0.0008	20	0.39175	0.36083	0.43857	0.26294	0.27385	0.26828	0.21278	3.8487
0.0009	20	0.39108	0.36127	0.43724	0.26291	0.27476	0.26871	0.21314	4.4349
0.0001	30	0.39576	0.365	0.43545	0.25279	0.27258	0.26231	0.20533	4.948
0.0002	30	0.39688	0.36684	0.43523	0.25359	0.27813	0.26529	0.20804	4.9348
0.0003	30	0.41226	0.38146	0.45998	0.26421	0.28797	0.27558	0.21932	5.2513
0.0004	30	0.40134	0.378	0.44816	0.26162	0.28008	0.27053	0.2144	4.1296
0.0005	30	0.40602	0.37221	0.44326	0.25908	0.28354	0.27076	0.214	3.7013
0.0006	30	0.41226	0.38683	0.46109	0.26895	0.28937	0.27879	0.22314	3.9925
0.0007	30	0.41628	0.3899	0.46577	0.27296	0.29281	0.28254	0.22727	4.8143
0.0008	30	0.41538	0.38907	0.46488	0.27201	0.29167	0.28149	0.22616	4.1703
0.0009	30	0.41605	0.38973	0.46444	0.27191	0.29215	0.28167	0.22628	3.8825
0.0001	40	0.39822	0.35661	0.43701	0.24568	0.27694	0.26037	0.20193	4.3517
0.0002	40	0.39576	0.35883	0.44615	0.24546	0.28138	0.26219	0.2034	4.248
0.0003	40	0.38484	0.35336	0.42876	0.24062	0.2715	0.25513	0.19624	4.0109
0.0004	40	0.38261	0.35132	0.42698	0.23942	0.27009	0.25383	0.19485	4.2577
0.0005	40	0.38417	0.35252	0.42876	0.24092	0.27193	0.25548	0.19661	4.7968
0.0006	40	0.37547	0.34309	0.4194	0.23153	0.26764	0.24828	0.18812	4.6842
0.0007	40	0.37191	0.34169	0.41494	0.22675	0.26799	0.24565	0.18461	4.0782
0.0008	40	0.37302	0.34195	0.41472	0.22832	0.26857	0.24682	0.18601	4.4765
0.0009	40	0.37347	0.3423	0.41516	0.22889	0.26916	0.2474	0.18665	4.6139
0.0001	50	0.36566	0.34556	0.42765	0.22539	0.27028	0.2458	0.18433	5.059
0.0002	50	0.37726	0.35672	0.43233	0.23827	0.27575	0.25564	0.19604	5.6736
0.0003	50	0.35206	0.3413	0.40468	0.20728	0.28428	0.23975	0.17371	5.0542
0.0004	50	0.37057	0.35139	0.42185	0.22944	0.27379	0.24966	0.18865	4.7373
0.0005	50	0.34916	0.34779	0.40669	0.21588	0.28843	0.24694	0.18231	4.8226
0.0006	50	0.35273	0.34372	0.4	0.20989	0.28814	0.24287	0.17707	4.8342
0.0007	50	0.34983	0.34647	0.4058	0.21699	0.28563	0.24662	0.18241	4.5702
0.0008	50	0.35295	0.34325	0.39688	0.21174	0.28942	0.24456	0.17904	4.504
0.0009	50	0.35162	0.34399	0.39576	0.21062	0.29103	0.24438	0.17852	4.3126
0.0001	60	0.40847	0.37703	0.46288	0.24048	0.29472	0.26485	0.20429	5.104
0.0002	60	0.41026	0.38097	0.46288	0.23933	0.29573	0.26456	0.20374	4.9246
0.0003	60	0.41583	0.3844	0.46934	0.24199	0.29916	0.26756	0.20697	4.9605
0.0004	60	0.39242	0.36946	0.44682	0.23818	0.29481	0.26349	0.20252	5.1526
0.0005	60	0.42341	0.38936	0.47893	0.27346	0.31841	0.29423	0.23754	5.6159
0.0006	60	0.42386	0.39097	0.47893	0.27716	0.31789	0.29614	0.24003	5.1878
0.0007	60	0.42542	0.39231	0.48049	0.27932	0.32062	0.29855	0.24261	5.1516
0.0008	60	0.42742	0.39538	0.48361	0.28258	0.32342	0.30162	0.24601	5.2013
0.0009	60	0.42832	0.39673	0.4845	0.28417	0.32496	0.3032	0.24774	5.3551
0.00055	15	0.36076	0.32135	0.39443	0.23658	0.23811	0.23734	0.18054	3.9457
0.00065	15	0.3592	0.31996	0.39153	0.23514	0.23712	0.23612	0.17917	3.5773
0.00075	15	0.36031	0.31906	0.39242	0.2345	0.23656	0.23553	0.17851	3.7608
0.00085	15	0.36499	0.31503	0.39376	0.23584	0.24004	0.23792	0.18082	3.548
0.00095	15	0.36321	0.31309	0.39376	0.23482	0.23887	0.23683	0.17966	3.5525
0.00055	60	0.42542	0.39132	0.48071	0.27784	0.31851	0.29679	0.24074	4.8941
0.00065	60	0.4252	0.39264	0.48049	0.27943	0.31951	0.29813	0.24227	5.0499
0.00075	60	0.42676	0.39442	0.48205	0.2821	0.32147	0.3005	0.24492	4.7766
0.00085	60	0.42676	0.39532	0.48294	0.28245	0.32396	0.30179	0.24613	4.7075
0.00095	60	0.41204	0.37441	0.45128	0.23822	0.29876	0.26508	0.20386	5.1564
0.00055	15	0.35942	0.34113	0.40535	0.2456	0.25189	0.24871	0.19218	3.5948
0.00065	15	0.37146	0.34295	0.4029	0.2501	0.25459	0.25233	0.1963	3.4913
0.00075	15	0.37369	0.34401	0.41583	0.24859	0.25931	0.25384	0.19719	3.4599
0.00085	15	0.38283	0.34696	0.41717	0.25025	0.26118	0.2556	0.19907	3.6595
0.00095	15	0.38328	0.34587	0.4165	0.25015	0.26077	0.25535	0.19884	3.6137
0.00055	60	0.38506	0.35038	0.41739	0.24695	0.26903	0.25752	0.19986	5.1118
0.00065	60	0.38395	0.35015	0.41784	0.24736	0.26962	0.25801	0.20038	4.9361
0.00075	60	0.3864	0.34839	0.4194	0.24812	0.27067	0.25891	0.20132	4.8908
0.00085	60	0.38439	0.34915	0.41895	0.24701	0.27144	0.25865	0.20083	4.8876
0.00095	60	0.3806	0.34722	0.41962	0.24503	0.27056	0.25716	0.19907	4.831
0.00055	15	0.35139	0.32432	0.3893	0.23663	0.24059	0.2386	0.18157	3.3322
0.00065	15	0.35162	0.32496	0.38952	0.2369	0.24092	0.23889	0.18188	3.417
0.00075	15	0.35162	0.32496	0.38952	0.2369	0.24092	0.23889	0.18188	3.4698
0.00085	15	0.35139	0.32476	0.3893	0.23673	0.24073	0.23871	0.18169	3.4099
0.00095	15	0.35162	0.32496	0.38952	0.2369	0.24092	0.23889	0.18188	3.4227
0.00055	60	0.38016	0.35008	0.41717	0.23831	0.26916	0.2528	0.19369	4.7773
0.00065	60	0.38105	0.35051	0.41806	0.2387	0.26943	0.25314	0.19408	4.7386
0.00075	60	0.3806	0.34999	0.41739	0.2385	0.26936	0.25299	0.1939	4.7392
0.00085	60	0.38016	0.34954	0.41739	0.23805	0.26886	0.25252	0.1934	4.8743
0.00095	60	0.3806	0.34979	0.41739	0.23834	0.26936	0.2529	0.19379	4.8129
