Dataset ACC NMI PURITY FSCORE TIME
Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:32.3014

Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:32.5461

Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:30.3882

Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:32.2950

Dataset:Caltech101-7	 0.0283	 0.0131	 0.0325	 0.0198	 0.9732	 0.0387	 0.0000	 Time:41.2111

Dataset:Caltech101-7	 0.0267	 0.0129	 0.0323	 0.0198	 0.9737	 0.0387	 0.0000	 Time:64.2429

Dataset:Caltech101-7	 0.0278	 0.0132	 0.0325	 0.0198	 0.9732	 0.0387	 0.0000	 Time:99.9531

Dataset:Caltech101-7	 0.0272	 0.0137	 0.0325	 0.0198	 0.9719	 0.0387	 0.0000	 Time:155.8023

Dataset:Caltech101-7	 0.0283	 0.0146	 0.0333	 0.0198	 0.9699	 0.0387	 0.0000	 Time:221.5231

Dataset:Caltech101-7	 0.0272	 0.0146	 0.0328	 0.0198	 0.9695	 0.0387	 0.0000	 Time:316.0708

Dataset:Caltech101-7	 0.0278	 0.0145	 0.0328	 0.0198	 0.9695	 0.0387	 0.0000	 Time:435.2521

Dataset:Caltech101-7	 0.0272	 0.0123	 0.0323	 0.0198	 0.9758	 0.0387	 0.0000	 Time:12.8658

Dataset:Caltech101-7	 0.0270	 0.0129	 0.0323	 0.0198	 0.9738	 0.0387	 0.0000	 Time:22.1098

Dataset:Caltech101-7	 0.0283	 0.0131	 0.0325	 0.0198	 0.9732	 0.0387	 0.0000	 Time:39.5712

Dataset:Caltech101-7	 0.0267	 0.0129	 0.0323	 0.0198	 0.9737	 0.0387	 0.0000	 Time:60.0536

Dataset:Caltech101-7	 0.0278	 0.0132	 0.0325	 0.0198	 0.9732	 0.0387	 0.0000	 Time:92.1762

Dataset:Caltech101-7	 0.0272	 0.0137	 0.0325	 0.0198	 0.9719	 0.0387	 0.0000	 Time:146.7962

Dataset:Caltech101-7	 0.0283	 0.0146	 0.0333	 0.0198	 0.9699	 0.0387	 0.0000	 Time:223.4826

Dataset:Caltech101-7	 0.0272	 0.0146	 0.0328	 0.0198	 0.9695	 0.0387	 0.0000	 Time:329.5770

Dataset:Caltech101-7	 0.0278	 0.0145	 0.0328	 0.0198	 0.9695	 0.0387	 0.0000	 Time:474.6015

Dataset:Caltech101-7	 0.0293	 0.0151	 0.0338	 0.0198	 0.9690	 0.0387	 0.0000	 Time:598.4508

Dataset:Caltech101-7	 0.6452	 0.5142	 0.8501	 0.6813	 0.6006	 0.6384	 0.4340	 Time:4.7654

Dataset:Caltech101-7	 0.5455	 0.4851	 0.8440	 0.8265	 0.4579	 0.5893	 0.4337	 Time:6.4912

Dataset:Caltech101-7	 0.5380	 0.4961	 0.8351	 0.7340	 0.4707	 0.5736	 0.3898	 Time:8.4443

Dataset:Caltech101-7	 0.6472	 0.5484	 0.8453	 0.6730	 0.6041	 0.6367	 0.4282	 Time:11.7892

Dataset:Caltech101-7	 0.6526	 0.5553	 0.8528	 0.6696	 0.6146	 0.6409	 0.4309	 Time:16.1972

